pmid,title,year,journal,missing_kind,is_oa,oa_status,pmcid,oa_url,path
41427810,Predictive Biomarkers of Antibody-Drug Conjugate Efficacy for Solid Tumors: Current Challenges and the Potential Role of Quantitative Proteomics.,2026,Clinical cancer research : an official journal of the American Association for Cancer Research,open access,True,hybrid,,https://aacrjournals.org/clincancerres/article-pdf/doi/10.1158/1078-0432.CCR-25-3103/3718295/ccr-25-3103.pdf,corpus/by-pmid/41427810.md
41452607,Immune Checkpoint Inhibitor-Induced Diabetes Across National Cancer Institute Trials That Included PD-1 or PD-L1 Agents.,2026,JAMA oncology,open access,True,green,PMC12743307,https://pmc.ncbi.nlm.nih.gov/articles/PMC12743307/,corpus/by-pmid/41452607.md
41454512,Clinical-Inspired Design of Self-Assembled Albumin-CeO2 Nanozymes for Oxygen-Self-Sufficient and Targeted Sonodynamic-Chemotherapy in Triple-Negative Breast Cancer.,2026,Advanced healthcare materials,open access,True,bronze,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adhm.202504479,corpus/by-pmid/41454512.md
41456220,[Main aspects of epigenetics of gestational and female genital tumors].,2025,Orvosi hetilap,open access,True,hybrid,,https://doi.org/10.1556/650.2025.33442,corpus/by-pmid/41456220.md
41466579,Statin repurposing in gastrointestinal cancer: from metabolic reprogramming to immunoregulation.,2025,Journal of leukocyte biology,open access,True,hybrid,,https://academic.oup.com/jleukbio/advance-article-pdf/doi/10.1093/jleuko/qiaf187/66150339/qiaf187.pdf,corpus/by-pmid/41466579.md
41478276,Cancer cell death: Cell-autonomous and immunogenic dimensions.,2026,Cancer cell,open access,True,green,,https://hal.science/hal-05556885,corpus/by-pmid/41478276.md
41485109,Efficacy and safety of teclistamab in triple-class exposed relapsed/refractory multiple myeloma: Pooled findings from three clinical cohorts and a retrospective cohort.,2026,Cancer,open access,True,green,,https://pure.amsterdamumc.nl/en/publications/b8235d9c-68e5-4c23-8768-d180b8b88c5e,corpus/by-pmid/41485109.md
41485684,CAR-T Cell Exhaustion in Cancer over the Past Decade: Mitochondrial Metabolism as a Target for Counteraction.,2026,Cancer letters,open access,True,hybrid,,https://doi.org/10.1016/j.canlet.2026.218240,corpus/by-pmid/41485684.md
41486578,Ruthenium-Based Sonoafterglow Probes for Tumor-Specific Theranostics.,2026,Angewandte Chemie (International ed. in English),open access,True,bronze,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/anie.202521145,corpus/by-pmid/41486578.md
41490421,Optimizing In Vivo CAR-T Cell Engineering for Cancer Immunotherapy.,2026,Cancer research,open access,True,green,PMC12885491,https://pmc.ncbi.nlm.nih.gov/articles/PMC12885491/,corpus/by-pmid/41490421.md
41506382,Targeted nanoparticle delivery of irinotecan enhances tumor response to PD-L1 blockade in colorectal cancer.,2026,Journal of controlled release : official journal of the Controlled Release Society,open access,True,hybrid,,https://doi.org/10.1016/j.jconrel.2026.114609,corpus/by-pmid/41506382.md
41506789,Opportunity knocking: shared tumor-associated antigen vaccines against global cancer pandemic.,2026,Journal for immunotherapy of cancer,open access,True,gold,,https://jitc.bmj.com/content/14/1/e013130.full.pdf,corpus/by-pmid/41506789.md
41518796,Mechanisms of resistance to antibody-drug conjugates in breast cancer.,2026,Drug resistance updates : reviews and commentaries in antimicrobial and anticancer chemotherapy,open access,True,hybrid,,https://doi.org/10.1016/j.drup.2026.101353,corpus/by-pmid/41518796.md
41520164,The quadruple immunotherapy for colorectal cancer (QuICC) trial for mismatch repair-proficient metastatic colorectal cancer.,2026,The oncologist,open access,True,gold,PMC12932950,https://doi.org/10.1093/oncolo/oyag008,corpus/by-pmid/41520164.md
41521894,Factors governing tumor penetration of nanomedicines: intrinsic and extrinsic determinants.,2026,Nanoscale,open access,True,hybrid,,https://pubs.rsc.org/en/content/articlepdf/2026/nr/d5nr04462f,corpus/by-pmid/41521894.md
41524196,Targeting Lactate and Lactylation in Cancer Metabolism and Immunotherapy.,2026,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",open access,True,gold,,https://doi.org/10.1002/advs.202515403,corpus/by-pmid/41524196.md
41524578,Cytometric Atlas of Combination Immunotherapy in Pancreatic Cancer: Blood-Based Signatures Reveal Vaccine and Checkpoint Inhibitor Responses.,2026,Cancer immunology research,open access,True,green,PMC12854525,https://pmc.ncbi.nlm.nih.gov/articles/PMC12854525/,corpus/by-pmid/41524578.md
41529665,Single-cell integration and multi-modal profiling reveals phenotypes and spatial organization of neutrophils in colorectal cancer.,2026,Cancer cell,open access,True,hybrid,,https://doi.org/10.1016/j.ccell.2025.12.003,corpus/by-pmid/41529665.md
41531183,Exploring the inherent susceptibility of cancer-associated fibroblasts to oncolytic virus infection.,2026,Expert opinion on biological therapy,open access,True,hybrid,,https://doi.org/10.1080/14712598.2026.2617274,corpus/by-pmid/41531183.md
41536497,Metabolic reprogramming signature predicts immunotherapy efficacy in lung adenocarcinoma: Targeting SLC25A1 to overcome immune resistance.,2025,Chinese journal of cancer research = Chung-kuo yen cheng yen chiu,open access,True,diamond,PMC12796613,https://doi.org/10.21147/j.issn.1000-9604.2025.06.11,corpus/by-pmid/41536497.md
41539230,SLAMF7 improves the efficacy of PD-1 immunotherapy by enhancing T cell response in non-small cell lung cancer.,2026,Immunobiology,open access,True,gold,,https://doi.org/10.1016/j.imbio.2026.153155,corpus/by-pmid/41539230.md
41543875,Interleukin 2-Based Cancer Immunotherapies: The Discovery of Next-Generation Antibody-Cytokine Bispecific Antibody Drug.,2026,Journal of medicinal chemistry,open access,True,green,PMC12911947,https://pmc.ncbi.nlm.nih.gov/articles/PMC12911947/,corpus/by-pmid/41543875.md
41544897,"Next-generation lung-cancer-on-a-chip: Toward personalized therapy, AI, and CRISPR-driven models.",2026,Drug discovery today,open access,True,hybrid,,https://doi.org/10.1016/j.drudis.2026.104604,corpus/by-pmid/41544897.md
41565349,Emerging roles of PARP-1 driven dual inhibitors in cancer therapy: SAR-guided strategies and synthetic lethality.,2026,Future medicinal chemistry,open access,True,green,PMC12962675,https://pmc.ncbi.nlm.nih.gov/articles/PMC12962675/,corpus/by-pmid/41565349.md
41567092,"Tumor Destructive Mechanical Impulse (TMI) Treatment of Solid Tumors. Part II: Biomechanics, Computational Simulation, Technical Generator and Applicator Design, and Physiological Effect.",2026,"Cellular physiology and biochemistry : international journal of experimental cellular physiology, biochemistry, and pharmacology",open access,True,gold,,https://doi.org/10.33594/000000844,corpus/by-pmid/41567092.md
41567841,Efficacy of exercise and electromagnetic field therapy on cardiovascular disease risk in patients with type 2 diabetes mellitus. Randomized controlled trial.,2025,American journal of cardiovascular disease,open access,True,green,PMC12816781,https://pmc.ncbi.nlm.nih.gov/articles/PMC12816781/,corpus/by-pmid/41567841.md
41576929,Armored macrophage-targeted CAR-T cells reset and reprogram the tumor microenvironment and control metastatic cancer growth.,2026,Cancer cell,open access,True,green,PMC12962324,https://pmc.ncbi.nlm.nih.gov/articles/PMC12962324/,corpus/by-pmid/41576929.md
41577552,European Expert Recommendations on Teclistamab Management for Relapsed or Refractory Multiple Myeloma.,2026,"Clinical lymphoma, myeloma & leukemia",open access,True,hybrid,,https://doi.org/10.1016/j.clml.2025.12.003,corpus/by-pmid/41577552.md
41603167,Recent advances in small molecule ATR kinase inhibitors as anticancer agents.,2026,Future medicinal chemistry,open access,True,green,PMC12997980,https://pmc.ncbi.nlm.nih.gov/articles/PMC12997980/,corpus/by-pmid/41603167.md
41606121,Fecal microbiota transplantation plus immunotherapy in non-small cell lung cancer and melanoma: the phase 2 FMT-LUMINate trial.,2026,Nature medicine,open access,True,hybrid,,https://www.nature.com/articles/s41591-025-04186-5.pdf,corpus/by-pmid/41606121.md
41608848,Quinone-Grafted Chitosan Polymers Enhance Microbial Extracellular Electron Transfer for Living Bioelectronic Devices.,2026,"Advanced materials (Deerfield Beach, Fla.)",open access,True,bronze,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adma.202518817,corpus/by-pmid/41608848.md
41610314,Pro-ATO/Allicin Liposomes for Dual-Pathway Targeting of p53-Mutant Tumors.,2026,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",open access,True,gold,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.202519194,corpus/by-pmid/41610314.md
41611149,"CRISPR/Cas9 genome editing-based preclinical theranostics, biomarkers and drug delivery systems for cancer applications.",2026,International journal of biological macromolecules,open access,True,hybrid,,https://doi.org/10.1016/j.ijbiomac.2026.150582,corpus/by-pmid/41611149.md
41611302,Qualitative optimization of oncolytic virotherapy and immune therapy combination treatments.,2026,Mathematical biosciences and engineering : MBE,open access,True,gold,,https://doi.org/10.3934/mbe.2026016,corpus/by-pmid/41611302.md
41611596,Bispecific Antibody Therapy for Multiple Myeloma: A Practical Toolkit.,2026,"Clinical lymphoma, myeloma & leukemia",open access,True,hybrid,,https://doi.org/10.1016/j.clml.2025.12.015,corpus/by-pmid/41611596.md
41617329,Mirvetuximab soravtansine-Gynx (MIRV) for treating platinum-resistant recurrent ovarian cancer.,2026,Taiwanese journal of obstetrics & gynecology,open access,True,diamond,,https://doi.org/10.1016/j.tjog.2025.11.019,corpus/by-pmid/41617329.md
41623508,The Bioelectrics of Immortality and Mortality in Cold-Sensitive Hydra oligactis.,2025,Bioelectricity,open access,True,hybrid,PMC12851869,https://doi.org/10.1089/bioe.2025.0002,corpus/by-pmid/41623508.md
41631921,Neurologic Complications of Cancer and Its Treatment.,2026,"Continuum (Minneapolis, Minn.)",open access,True,bronze,,https://continuum.aan.com/doi/pdf/10.1212/cont.0000000000001664,corpus/by-pmid/41631921.md
41651132,The PARG frontier: mechanisms of PAR turnover and opportunities in precision oncology.,2026,Biochemical pharmacology,open access,True,hybrid,,https://doi.org/10.1016/j.bcp.2026.117770,corpus/by-pmid/41651132.md
41663279,The role of Quad Shot in palliative radiotherapy: narrative review of the evidence and applications in advanced head and neck cancer.,2026,Annals of palliative medicine,open access,True,diamond,,https://doi.org/10.21037/apm-25-80,corpus/by-pmid/41663279.md
41670551,Close and Enhance the Cancer-Immunity Cycle by Engineered Dual-Targeted Nano-Adaptors.,2026,"Advanced materials (Deerfield Beach, Fla.)",open access,True,bronze,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adma.202521444,corpus/by-pmid/41670551.md
41672452,Toward In Vivo CAR T Cell Therapy: Perfecting CAR and Lipid Nanoparticle Design.,2026,Nano letters,open access,True,green,PMC12947888,https://pmc.ncbi.nlm.nih.gov/articles/PMC12947888/,corpus/by-pmid/41672452.md
41673138,Ablation of prostaglandin E2 signalling through dual receptor knockout in CAR T cells enhances therapeutic efficacy in solid tumours.,2026,Nature biomedical engineering,open access,True,hybrid,,https://doi.org/10.1038/s41551-025-01610-6,corpus/by-pmid/41673138.md
41674174,Evaluation of the Effects of Newcastle Disease Virus as an Oncolytic Virus on the Expression of Apoptosis-related Genes in TC-1 Cell Line.,2026,"Iranian journal of allergy, asthma, and immunology",open access,True,gold,,https://doi.org/10.18502/ijaai.v25i1.20440,corpus/by-pmid/41674174.md
41679299,Persistent T cell activation and cytotoxicity against glioblastoma following single oncolytic virus treatment in a clinical trial.,2026,Cell,open access,True,green,PMC12912775,https://pmc.ncbi.nlm.nih.gov/articles/PMC12912775/,corpus/by-pmid/41679299.md
41687746,Metformin and oncogenic pathways: Crosstalk between energy sensing and tumor progression.,2026,Molecular and cellular probes,open access,True,gold,,https://doi.org/10.1016/j.mcp.2026.102068,corpus/by-pmid/41687746.md
41702764,CD44v9 as a therapeutic target for antibody-drug conjugate in advanced breast cancer.,2026,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,open access,True,gold,,https://doi.org/10.1016/j.biopha.2026.119113,corpus/by-pmid/41702764.md
41708817,"Personalized mRNA vaccine induces strong, durable immunity in hard-to-treat breast cancer.",2026,Nature,open access,True,hybrid,,https://doi.org/10.1038/d41586-026-00477-0,corpus/by-pmid/41708817.md
41714782,Spatial multiomics reveals irreversible electroporation-induced immuno-metabolic characteristics of the inflammatory margin in liver cancer.,2026,Communications biology,open access,True,gold,,https://www.nature.com/articles/s42003-026-09742-4_reference.pdf,corpus/by-pmid/41714782.md
41719778,"SLFN5 as a dual-function oncogene and immune regulator: A pan-cancer multi-omics analysis linking prognosis, immune evasion, and therapeutic vulnerability.",2026,Cancer treatment and research communications,open access,True,gold,,https://doi.org/10.1016/j.ctarc.2026.101145,corpus/by-pmid/41719778.md
41723543,Epigenetic modulation to overcome immune suppression in pancreatic cancer.,2026,Clinical epigenetics,open access,True,gold,,https://doi.org/10.1186/s13148-026-02081-5,corpus/by-pmid/41723543.md
41736135,Fecal microbiota transplantation for advanced non-small cell lung cancer with secondary PD-1 resistance efficacy prognostic factors and microbiome diversity analysis.,2026,Journal of translational medicine,open access,True,gold,,https://doi.org/10.1186/s12967-026-07885-w,corpus/by-pmid/41736135.md
41736320,Development of tri-cistronic CLDN18.2 CAR-T cells incorporating PD-1/CD28 switch and cyclophilin A for enhanced solid tumor immunotherapy.,2026,"Journal of microbiology (Seoul, Korea)",open access,True,hybrid,,https://doi.org/10.71150/jm.2510017,corpus/by-pmid/41736320.md
41736495,Comparative effectiveness of odronextamab monotherapy versus real-world systemic therapies in R/R follicular lymphoma.,2026,Leukemia & lymphoma,open access,True,hybrid,,https://doi.org/10.1080/10428194.2026.2619500,corpus/by-pmid/41736495.md
41740058,Combination Immunotherapy as a Promising Strategy to Overcome Immunotherapy Resistance: From Emergence to Next-Generation Approaches.,2026,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",open access,True,gold,,https://doi.org/10.1002/advs.202518960,corpus/by-pmid/41740058.md
