pmid,title,year,journal,missing_kind,is_oa,oa_status,pmcid,oa_url,path
41066596,Targeting Sialylation Enhances the Therapeutic Efficacy of the Nectin-4-Targeted Antibody-Drug Conjugate Enfortumab Vedotin in Bladder Cancer.,2026,Cancer research,paywalled,False,closed,,,corpus/by-pmid/41066596.md
41071147,Electrifying Results? Tumor Treating Fields Reduce Intracranial Relapse of Non-Small Cell Lung Cancer Brain Metastasis Following Radiosurgery in the METIS Trial.,2026,"International journal of radiation oncology, biology, physics",open access,True,bronze,,https://www.redjournal.org/article/S0360-3016(25)06224-8/pdf,corpus/by-pmid/41071147.md
41071600,A CRISPR-Customizable Copper-Coordinated DNA Nanoplatform Potentiates Cuproptosis Through Circadian and Metabolic Pathway Manipulation.,2025,ACS nano,paywalled,False,closed,,,corpus/by-pmid/41071600.md
41072329,Polynorepinephrine nanoagent enables targeted mitochondrial delivery for enhanced tumor therapy through ferroptosis.,2026,"Colloids and surfaces. B, Biointerfaces",paywalled,False,closed,,,corpus/by-pmid/41072329.md
41073150,RNA vaccines for cancer: revolutionizing immunization strategies.,2026,Trends in cancer,paywalled,False,closed,,,corpus/by-pmid/41073150.md
41074426,The Role of MYC in Tumor Immune Microenvironment Regulation: Insights and Future Directions.,2025,Frontiers in bioscience (Landmark edition),open access,True,gold,,https://www.imrpress.com/journal/FBL/30/9/10.31083/FBL37304/pdf,corpus/by-pmid/41074426.md
41075508,Dual-activated nanomotors as a theranostic platform for photoacoustic imaging-guided combination cancer therapy.,2026,Journal of colloid and interface science,paywalled,False,closed,,,corpus/by-pmid/41075508.md
41076191,Under the Hood: Evidence-Based Review of Allogeneic Chimeric Antigen Receptor T Cells for Hematologic Malignancies.,2026,Transplantation and cellular therapy,open access,True,hybrid,,https://doi.org/10.1016/j.jtct.2025.09.044,corpus/by-pmid/41076191.md
41076974,"Clinical pharmacokinetics and immunogenicity evaluation of a trophoblast cell surface antigen 2-targeted antibody-drug conjugate, FDA018, in patients with epithelial malignant solid tumors.",2025,Drug metabolism and disposition: the biological fate of chemicals,paywalled,False,closed,,,corpus/by-pmid/41076974.md
41077089,Nano vesicular approaches for the treatment of skin cancer.,2025,International journal of pharmaceutics,paywalled,False,closed,,,corpus/by-pmid/41077089.md
41077804,Spatial-Temporal Multiomics Profiling of Living Single Cells on Chip for Cancer Therapy.,2025,ACS sensors,paywalled,False,closed,,,corpus/by-pmid/41077804.md
41081963,Evidence-based recommendations for adult high-grade glioma therapy: a critical appraisal of clinical practice guidelines.,2025,Neurosurgical review,paywalled,False,closed,,,corpus/by-pmid/41081963.md
41086053,p53: An Immune Ecosystem Manipulator.,2025,Clinical cancer research : an official journal of the American Association for Cancer Research,paywalled,False,closed,,,corpus/by-pmid/41086053.md
41086259,Drugging the DNA damage response in the clinic: going beyond PARP.,2026,Expert review of anticancer therapy,paywalled,False,closed,,,corpus/by-pmid/41086259.md
41088878,Precision Epigenetic Reprogramming: CoREST Inhibition Sensitizes STK11-Mutant Tumors to Immune Checkpoint Blockade Therapy.,2025,Cancer research,paywalled,False,closed,,,corpus/by-pmid/41088878.md
41088941,Breaking Barriers in Breast Cancer: Multi-Targeted Therapeutic Insights.,2025,Mini reviews in medicinal chemistry,paywalled,False,closed,,,corpus/by-pmid/41088941.md
41092649,Nanoparticle-mediated antagonism of sustained endosomal signaling of the calcitonin receptor-like receptor provides enhanced and persistent relief of oral cancer pain.,2026,Biomaterials,open access,True,hybrid,PMC12887896,https://doi.org/10.1016/j.biomaterials.2025.123757,corpus/by-pmid/41092649.md
41092939,Segmentation of glioma sub-regions based on EnnUnet in tumor treating fields.,2025,Biomedical physics & engineering express,paywalled,False,closed,,,corpus/by-pmid/41092939.md
41093653,Re/99mTc Tricarbonyl Phenformin Complexes Targeting Mitochondria as Pancreatic Cancer Theranostics.,2025,Journal of medicinal chemistry,paywalled,False,closed,,,corpus/by-pmid/41093653.md
41099720,Targeted nanodrug delivery strategies for precision chemotherapy in prostate cancer.,2026,Journal of drug targeting,paywalled,False,closed,,,corpus/by-pmid/41099720.md
41100893,Rational Designing of Hypocrellin B-Loaded Mesoporous Silicia-NaYF4@NaSmF4 Core@Shell Upconversion Nanoparticles for Targeted In Vitro Breast Cancer Therapy.,2025,ACS applied bio materials,paywalled,False,closed,,,corpus/by-pmid/41100893.md
41101231,"TET methylcytosine dioxygenases in cancer: Orchestrators of pathogenesis, immunity, immunotherapy, and chemoresistance.",2025,International immunopharmacology,paywalled,False,closed,,,corpus/by-pmid/41101231.md
41101232,Enhancing anti-tumor immunity through TIGIT blockade and tumor-directed targeting in pancreatic cancer.,2025,International immunopharmacology,open access,True,hybrid,,https://doi.org/10.1016/j.intimp.2025.115653,corpus/by-pmid/41101232.md
41101697,Improved biodistribution and antitumor effects of a Nectin4 and Trop2 bispecific fatty acid-modified nanobody conjugate.,2025,Journal of controlled release : official journal of the Controlled Release Society,paywalled,False,closed,,,corpus/by-pmid/41101697.md
41101699,Elastin-like peptides for efficient and safe delivery of mRNA.,2025,Journal of controlled release : official journal of the Controlled Release Society,paywalled,False,closed,,,corpus/by-pmid/41101699.md
41101701,DNA nanotherapeutics facilitate efficient gynecological cancers treatment.,2025,Journal of controlled release : official journal of the Controlled Release Society,paywalled,False,closed,,,corpus/by-pmid/41101701.md
41104711,Ultrasound-Activated Sonophage Synergizes Sonodynamic Therapy and Saltoptosis for Solid Tumor Eradication.,2026,"Advanced materials (Deerfield Beach, Fla.)",paywalled,False,closed,,,corpus/by-pmid/41104711.md
41105476,Endogenous Electric Fields: A Natural Driver for Infrared-Activated Transparent Electronic Skin in Wound Healing.,2025,Nano letters,paywalled,False,closed,,,corpus/by-pmid/41105476.md
41106207,Combined HDAC and eIF4A inhibition: A novel epigenetic therapy for pancreatic ductal adenocarcinoma.,2026,Drug resistance updates : reviews and commentaries in antimicrobial and anticancer chemotherapy,paywalled,False,closed,,,corpus/by-pmid/41106207.md
41106435,Structure-guided design and engineering of a biparatopic antibody targeting CCR2 in triple negative breast cancer.,2025,Journal of controlled release : official journal of the Controlled Release Society,open access,True,hybrid,PMC12951773,https://doi.org/10.1016/j.jconrel.2025.114340,corpus/by-pmid/41106435.md
41110569,"CRISPR/Cas9 gene editing strategy for cancer therapy: non-viral nanocarrier-mediated delivery of plasmids, RNA and ribonucleoprotein complexes.",2025,International journal of biological macromolecules,paywalled,False,closed,,,corpus/by-pmid/41110569.md
41110778,From molecular engineering to clinical applications: The expanding role of bispecific antibodies in onco-immunology.,2025,Pharmacological research,open access,True,gold,,https://doi.org/10.1016/j.phrs.2025.108000,corpus/by-pmid/41110778.md
41115502,Infectious complications of chimeric antigen receptor T cell therapy and bispecific antibodies - A review.,2026,The American journal of the medical sciences,paywalled,False,closed,,,corpus/by-pmid/41115502.md
41116564,"Cyclodextrin polyrotaxane based self oxygen supplying nanoparticles for enhancing the sonodynamic therapy mammary cancer performance with a ""one-stone-two-birds"" strategy.",2025,Carbohydrate polymers,paywalled,False,closed,,,corpus/by-pmid/41116564.md
41123446,Enhanced sonodynamic therapy and theranostic integration for breast cancer treatment: nanomaterial-driven multifunctional platforms.,2025,Journal of materials chemistry. B,paywalled,False,closed,,,corpus/by-pmid/41123446.md
41123566,Invisible influencers: the tumor microbiome's impact on immunotherapy in colorectal cancer (CRC).,2026,Expert review of anticancer therapy,paywalled,False,closed,,,corpus/by-pmid/41123566.md
41123838,Chemotherapeutic Drug-Antibody Conjugates (ChemoBodies): Recent Advances and Future Directions.,2025,Current oncology reports,paywalled,False,closed,,,corpus/by-pmid/41123838.md
41125110,"Izalontamab brengitecan, an EGFR and HER3 bispecific antibody-drug conjugate, versus chemotherapy in heavily pretreated recurrent or metastatic nasopharyngeal carcinoma: a multicentre, randomised, open-label, phase 3 study in China.",2025,"Lancet (London, England)",paywalled,False,closed,,,corpus/by-pmid/41125110.md
41125481,WEE-family kinases in cancer: synthetic lethal interactions and drug discovery.,2026,Trends in pharmacological sciences,paywalled,False,closed,,,corpus/by-pmid/41125481.md
41129010,"Metabolic reprogramming in diabetes and other endocrine and metabolic disorders: exploring the Warburg effect, ketones, and SGLT2 inhibitors.",2025,Reviews in endocrine & metabolic disorders,paywalled,False,closed,,,corpus/by-pmid/41129010.md
41129960,Pectin as cancer targeting nano-vehicle and therapeutic - Physicochemical-biological perspectives: A review.,2026,Biomaterials advances,paywalled,False,closed,,,corpus/by-pmid/41129960.md
41130183,A clinical nomogram for predicting recurrence after percutaneous radiofrequency ablation in the management of primary hemifacial spasm.,2025,Journal of clinical neuroscience : official journal of the Neurosurgical Society of Australasia,paywalled,False,closed,,,corpus/by-pmid/41130183.md
41130540,Research progress on gut microbiota in colorectal cancer immunotherapy.,2025,Biochimica et biophysica acta. Reviews on cancer,paywalled,False,closed,,,corpus/by-pmid/41130540.md
41134946,Tumor Treating Fields: A Review of Computational Strategies for Thermal Safety and Personalization Treatment.,2025,IEEE transactions on bio-medical engineering,paywalled,False,closed,,,corpus/by-pmid/41134946.md
41135519,TROP-2-targeted antibody-drug conjugate SHR-A1921 for advanced or metastatic solid tumors: A first-in-human phase 1 study.,2025,Cancer cell,paywalled,False,closed,,,corpus/by-pmid/41135519.md
41135520,Engineered natural killer cells for cancer therapy.,2025,Cancer cell,paywalled,False,closed,PMC12631954,,corpus/by-pmid/41135520.md
41135699,Ultrasound-responsive nanocarriers for cancer therapy: Physiochemical features-directed design.,2025,Journal of controlled release : official journal of the Controlled Release Society,paywalled,False,closed,,,corpus/by-pmid/41135699.md
41135715,Revisiting CHK1 and WEE1 kinases as therapeutic targets in cancer.,2025,Biochimica et biophysica acta. Reviews on cancer,paywalled,False,closed,,,corpus/by-pmid/41135715.md
41135772,"FocalONE high-intensity focused ultrasound for localized prostate cancer: A systematic review of oncologic outcomes, functional preservation, and technological evolution.",2025,Actas urologicas espanolas,paywalled,False,closed,,,corpus/by-pmid/41135772.md
41135859,Design of nano-delivery systems for pancreatic cancer immunotherapy.,2025,Cancer letters,paywalled,False,closed,,,corpus/by-pmid/41135859.md
41137809,A theoretical study of dielectrophoretic effects on septins during cytokinesis under tumor treating fields.,2025,Computer methods in biomechanics and biomedical engineering,paywalled,False,closed,,,corpus/by-pmid/41137809.md
41138046,Trastuzumab Rezetecan: First Approval.,2026,Drugs,paywalled,False,closed,,,corpus/by-pmid/41138046.md
41138311,DNA damage response and its clinical implications in pediatric cancers.,2025,DNA repair,paywalled,False,closed,,,corpus/by-pmid/41138311.md
41138712,Antiviral humoral immunity: Enemy or ally of viral immunotherapy?,2025,Seminars in immunology,open access,True,hybrid,,https://doi.org/10.1016/j.smim.2025.102001,corpus/by-pmid/41138712.md
41140014,Application of Nano-Drug Delivery Systems in Lung Cancer Diagnosis and Treatment.,2025,Biotechnology journal,paywalled,False,closed,,,corpus/by-pmid/41140014.md
41144949,Targeted immunomodulation for chronic diseases through advanced delivery platforms.,2026,Expert opinion on drug delivery,paywalled,False,closed,,,corpus/by-pmid/41144949.md
41145767,Safety and Efficacy of Irreversible Electroporation in the Treatment of Lesions Near or Involving Gastrointestinal Structures.,2026,Cardiovascular and interventional radiology,open access,True,bronze,,https://link.springer.com/content/pdf/10.1007/s00270-025-04247-9.pdf,corpus/by-pmid/41145767.md
41145849,Epigenetic regulation of T cell exhaustion in cancer.,2026,Nature reviews. Cancer,paywalled,False,closed,,,corpus/by-pmid/41145849.md
41150233,An Interpretable Complex Knowledge Multi-Hop Reasoning Model for Predicting Synthetic Lethality in Human Cancers.,2025,IEEE transactions on computational biology and bioinformatics,paywalled,False,closed,,,corpus/by-pmid/41150233.md
41151612,[Current progress and latest therapeutic options in immuno-oncology].,2025,Deutsche medizinische Wochenschrift (1946),paywalled,False,closed,,,corpus/by-pmid/41151612.md
41151892,Pulsed Electromagnetic Field Promotes Doxorubicin-induced Apoptosis by Increasing Caspase-2 Activation in MDA-MB-231 Breast Cancer Cells.,2025,Anticancer research,paywalled,False,closed,,,corpus/by-pmid/41151892.md
41152167,[Study on the electric field transmission characteristics of conducted-electrode tumor treating fields].,2025,Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi,paywalled,False,unknown,PMC12568735,,corpus/by-pmid/41152167.md
41161215,Development of novel solid lipid nanoparticles for delivery of astrakurkurone with increasing anti-cancer efficacy against non-small cell lung cancer cells.,2026,"Colloids and surfaces. B, Biointerfaces",paywalled,False,closed,,,corpus/by-pmid/41161215.md
